Cn8,Hs2,Hs4,Hs6,Description,Year,FlowType,Country,Value,NetMass,SuppUnit
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2021,"EU Imports","Netherlands",643684,2005376,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2022,"EU Imports","Netherlands",4604709,8057394,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2023,"EU Imports","Netherlands",8406887,19570805,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2000,"EU Exports","Netherlands",2451,14400,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2001,"EU Exports","Netherlands",3141,19840,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2002,"EU Exports","Netherlands",56301,313522,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2003,"EU Exports","Netherlands",58148,223107,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2004,"EU Exports","Netherlands",8565,67983,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2005,"EU Exports","Netherlands",192018,1060343,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2006,"EU Exports","Netherlands",128896,1247288,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2007,"EU Exports","Netherlands",124561,639701,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2008,"EU Exports","Netherlands",347372,1048846,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2009,"EU Exports","Netherlands",212262,746781,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2010,"EU Exports","Netherlands",1082583,1230773,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2011,"EU Exports","Netherlands",3264083,6102926,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2012,"EU Exports","Netherlands",4058133,9625517,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2013,"EU Exports","Netherlands",3407406,8361747,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2014,"EU Exports","Netherlands",3278048,10157207,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2015,"EU Exports","Netherlands",3710634,14619154,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2016,"EU Exports","Netherlands",4337428,13798958,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2017,"EU Exports","Netherlands",3985112,15022902,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2018,"EU Exports","Netherlands",3162048,17515632,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2019,"EU Exports","Netherlands",3680012,23469384,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2020,"EU Exports","Netherlands",3044955,21105833,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2021,"EU Exports","Netherlands",16893157,58038928,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2022,"EU Exports","Netherlands",27951768,72436369,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2023,"EU Exports","Netherlands",16600578,67195406,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2000,"EU Imports","Germany",12340,24427,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2001,"EU Imports","Germany",61688,195396,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2002,"EU Imports","Germany",43600,151163,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2003,"EU Imports","Germany",42512,142264,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2004,"EU Imports","Germany",17506,67420,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2005,"EU Imports","Germany",16137,45520,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2006,"EU Imports","Germany",297153,726697,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2007,"EU Imports","Germany",461339,921873,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2008,"EU Imports","Germany",20270,52370,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2010,"EU Imports","Germany",673232,1534330,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2011,"EU Imports","Germany",1210214,2150873,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2012,"EU Imports","Germany",2482222,5152404,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2013,"EU Imports","Germany",1462204,2961950,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2014,"EU Imports","Germany",1843996,3362342,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2015,"EU Imports","Germany",2714053,5279177,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2016,"EU Imports","Germany",3915374,6831537,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2017,"EU Imports","Germany",5587009,7404681,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2018,"EU Imports","Germany",9370246,10696060,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2019,"EU Imports","Germany",9983394,11163480,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2020,"EU Imports","Germany",5132694,7033206,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2021,"EU Imports","Germany",1382106,2027980,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2022,"EU Imports","Germany",1980362,1857736,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2023,"EU Imports","Germany",1699045,2951639,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2000,"EU Exports","Germany",14898,5806,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2001,"EU Exports","Germany",1447,3,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2003,"EU Exports","Germany",7721,30190,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2004,"EU Exports","Germany",33666,208000,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2005,"EU Exports","Germany",97209,564786,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2006,"EU Exports","Germany",13496,54704,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2007,"EU Exports","Germany",603158,2316060,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2008,"EU Exports","Germany",115997,561881,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2009,"EU Exports","Germany",128306,322380,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2010,"EU Exports","Germany",363904,2940451,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2011,"EU Exports","Germany",301111,1775022,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2012,"EU Exports","Germany",1354042,3526126,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2013,"EU Exports","Germany",526905,2087016,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2014,"EU Exports","Germany",698280,2327948,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2015,"EU Exports","Germany",1311635,4214080,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2016,"EU Exports","Germany",2508125,7797089,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2017,"EU Exports","Germany",2205878,5927588,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2018,"EU Exports","Germany",2071078,5359325,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2019,"EU Exports","Germany",3372406,11261576,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2020,"EU Exports","Germany",2817812,10458056,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2021,"EU Exports","Germany",4110465,11996412,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2022,"EU Exports","Germany",9619374,21299855,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2023,"EU Exports","Germany",4652552,16943845,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2000,"EU Imports","Italy",8729,75108,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2001,"EU Imports","Italy",41640,55932,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2002,"EU Imports","Italy",77555,74374,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2003,"EU Imports","Italy",10120,72,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2004,"EU Imports","Italy",2596,1602,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2005,"EU Imports","Italy",12516,91334,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2006,"EU Imports","Italy",102932,863121,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2007,"EU Imports","Italy",59061,567211,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2008,"EU Imports","Italy",22654,268710,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2010,"EU Imports","Italy",125422,247770,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2011,"EU Imports","Italy",217141,316419,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2012,"EU Imports","Italy",5962,14,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2013,"EU Imports","Italy",8271,340,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2014,"EU Imports","Italy",2011,24,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2015,"EU Imports","Italy",31920,12451,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2016,"EU Imports","Italy",82176,133857,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2019,"EU Imports","Italy",12847,6690,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2020,"EU Imports","Italy",69725,93184,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2021,"EU Imports","Italy",21607,10282,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2022,"EU Imports","Italy",319952,301806,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2023,"EU Imports","Italy",146096,152992,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2001,"EU Exports","Italy",20727,117218,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2003,"EU Exports","Italy",3912,16585,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2004,"EU Exports","Italy",4969,18020,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2007,"EU Exports","Italy",23870,30,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2011,"EU Exports","Italy",3761,6018,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2013,"EU Exports","Italy",3197,15580,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2014,"EU Exports","Italy",14223,21520,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2015,"EU Exports","Italy",24680,75875,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2016,"EU Exports","Italy",255122,652584,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2017,"EU Exports","Italy",613086,1185733,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2018,"EU Exports","Italy",775208,1409090,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2019,"EU Exports","Italy",2027311,4507336,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2020,"EU Exports","Italy",2742801,7276600,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2021,"EU Exports","Italy",6930771,12858323,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2022,"EU Exports","Italy",11064715,13997082,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2023,"EU Exports","Italy",4317588,8334681,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2000,"EU Imports","Ireland",178125,1224335,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2001,"EU Imports","Ireland",123571,714434,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2002,"EU Imports","Ireland",254278,1813610,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2003,"EU Imports","Ireland",656589,4335091,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2004,"EU Imports","Ireland",518459,4054264,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2005,"EU Imports","Ireland",620016,1980607,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2006,"EU Imports","Ireland",656299,2912129,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2007,"EU Imports","Ireland",866243,2086327,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2008,"EU Imports","Ireland",648210,1520880,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2009,"EU Imports","Ireland",719140,3132167,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2010,"EU Imports","Ireland",533430,3039398,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2011,"EU Imports","Ireland",1284817,3490558,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2012,"EU Imports","Ireland",2259772,8348924,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2013,"EU Imports","Ireland",2493675,14270807,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2014,"EU Imports","Ireland",3339874,16258741,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2015,"EU Imports","Ireland",3179202,12350269,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2016,"EU Imports","Ireland",5421463,15491495,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2017,"EU Imports","Ireland",5822082,14982352,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2018,"EU Imports","Ireland",6876243,16468293,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2019,"EU Imports","Ireland",8482216,18667845,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2020,"EU Imports","Ireland",4105756,11682440,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2021,"EU Imports","Ireland",2317502,3870562,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2022,"EU Imports","Ireland",3396262,18126906,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2023,"EU Imports","Ireland",5164687,27772585,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2000,"EU Exports","Ireland",1657,176,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2001,"EU Exports","Ireland",95,4,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2002,"EU Exports","Ireland",5002,16505,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2003,"EU Exports","Ireland",7114,23792,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2004,"EU Exports","Ireland",571229,2329824,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2005,"EU Exports","Ireland",485996,1113275,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2006,"EU Exports","Ireland",320441,639324,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2007,"EU Exports","Ireland",1016465,1704094,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2008,"EU Exports","Ireland",98990,155760,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2009,"EU Exports","Ireland",204861,416385,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2010,"EU Exports","Ireland",78826,138334,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2011,"EU Exports","Ireland",1106342,1346511,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2012,"EU Exports","Ireland",2118010,3251010,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2013,"EU Exports","Ireland",2103195,3201660,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2014,"EU Exports","Ireland",2384209,4796432,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2015,"EU Exports","Ireland",1131610,3116771,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2016,"EU Exports","Ireland",1527202,2899100,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2017,"EU Exports","Ireland",2497747,4967113,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2018,"EU Exports","Ireland",1287775,3479705,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2019,"EU Exports","Ireland",1283712,5751305,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2020,"EU Exports","Ireland",1282381,6610536,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2021,"EU Exports","Ireland",1620143,3727849,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2022,"EU Exports","Ireland",2517662,4388385,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2023,"EU Exports","Ireland",1629109,6622206,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2005,"EU Imports","Denmark",4756,11655,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2007,"EU Imports","Denmark",9561,19280,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2010,"EU Imports","Denmark",23162,103860,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2011,"EU Imports","Denmark",14443,95500,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2012,"EU Imports","Denmark",17738,38130,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2014,"EU Imports","Denmark",1738,1016,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2015,"EU Imports","Denmark",7694,19335,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2016,"EU Imports","Denmark",4354,7728,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2017,"EU Imports","Denmark",5387,10115,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2018,"EU Imports","Denmark",12928,20216,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2019,"EU Imports","Denmark",64643,100760,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2020,"EU Imports","Denmark",56048,103955,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2022,"EU Imports","Denmark",10303,18664,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2001,"EU Exports","Denmark",38742,120270,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2002,"EU Exports","Denmark",46452,124680,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2003,"EU Exports","Denmark",11822,22920,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2006,"EU Exports","Denmark",4539,344,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2007,"EU Exports","Denmark",87177,274677,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2008,"EU Exports","Denmark",32636,161357,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2009,"EU Exports","Denmark",19978,78490,0
"39151000","39","3915","391510","Waste, parings and scrap, of polymers of ethylene",2010,"EU Exports","Denmark",66621,182228,0
